,sentence_id,sentence,category,sentiment
1779,97:11:00,"It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",KEYBOARD#OPERATION_PERFORMANCE,negative
1780,97:11:00,"It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",KEYBOARD#USABILITY,negative
1781,97:12:00,Sometimes the screen even goes black on this computer.,DISPLAY#OPERATION_PERFORMANCE,negative
1782,97:13:00,Will probably never buy a HP again.,COMPANY#GENERAL,negative
1783,145:00:00,Purchased a Toshiba Lap top it worked good until just after the warrenty went out.,LAPTOP#QUALITY,negative
1784,145:00:00,Purchased a Toshiba Lap top it worked good until just after the warrenty went out.,LAPTOP#OPERATION_PERFORMANCE,negative
1785,145:01:00,After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,HARD_DISC#QUALITY,negative
1786,145:01:00,After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,SUPPORT#PRICE,negative
1789,230:00:00,I hate it.,LAPTOP#GENERAL,negative
1790,230:01:00,I have had the luxury (sarcasm) of owning 2 of these laptops.,LAPTOP#GENERAL,negative
1791,230:02:00,The first fell apart right after the 1-year-warranty.,LAPTOP#QUALITY,negative
1792,230:03:00,"During that time, I had to send it back 3 times.",LAPTOP#QUALITY,negative
1793,230:04:00,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#DESIGN_FEATURES,negative
1794,230:04:00,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#QUALITY,negative
1795,230:04:00,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#PRICE,negative
1796,230:05:00,None of the techs at HP knew what they were doing.,SUPPORT#QUALITY,negative
1797,230:06:00,"They would repair one thing, send it back and it would still have the same problem.",SUPPORT#QUALITY,negative
1798,230:07:00,"The processor went on me, the fan went and the motherboard went.",CPU#QUALITY,negative
1799,230:07:00,"The processor went on me, the fan went and the motherboard went.",FANS_COOLING#QUALITY,negative
1800,230:07:00,"The processor went on me, the fan went and the motherboard went.",MOTHERBOARD#QUALITY,negative
1801,230:08:00,"I wanted to purchase the extended warranty and they refused, because they knew it was trouble.",SUPPORT#QUALITY,negative
1802,230:08:00,"I wanted to purchase the extended warranty and they refused, because they knew it was trouble.",LAPTOP#GENERAL,negative
1803,230:09:00,I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,SUPPORT#QUALITY,negative
1805,230:11:00,I sent it back AND THEY LOST IT.,SUPPORT#QUALITY,negative
1806,230:12:00,I waited and waited and no laptop.,SUPPORT#QUALITY,negative
1807,230:13:00,Finally after months of research the discovered that they mailed it to a Walmart and there probably would be no way to find the box.,SUPPORT#QUALITY,negative
1808,230:14:00,"I waited another month for approval and for them to ""BUILD"" me a new laptop.",SUPPORT#QUALITY,negative
1811,230:17:00,Here we are another year later and the computer is doing the same thing.,SUPPORT#QUALITY,negative
1812,230:18:00,HP didn't fix it.,SUPPORT#QUALITY,negative
1813,230:19:00,I swear they design these things to go to crap after a year so you are stuck and have to buy a new one.,LAPTOP#QUALITY,negative
1816,130:01:00,in 5 months the connect quality got worse and worse.,LAPTOP#CONNECTIVITY,negative
1817,130:01:00,in 5 months the connect quality got worse and worse.,LAPTOP#QUALITY,negative
1818,130:02:00,1st time they got it working the next 5 month they had me send it in.,SUPPORT#QUALITY,negative
1819,130:03:00,returned it.,LAPTOP#GENERAL,negative
1820,130:04:00,5 months dead again.,LAPTOP#QUALITY,negative
1821,130:05:00,They say sorry out of warranty.,SUPPORT#QUALITY,negative
1822,130:06:00,Summary: They played games with me for the warranty period.,SUPPORT#QUALITY,negative
1823,130:07:00,Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,SUPPORT#PRICE,negative
1824,130:08:00,They had me send in the machine last April returned it to me in May with no documentation on what was done it anything.,SUPPORT#QUALITY,negative
1825,130:09:00,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,LAPTOP#CONNECTIVITY,negative
1826,130:09:00,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,SUPPORT#QUALITY,negative
1827,130:10:00,So buyer beware when buying Toshiba,COMPANY#GENERAL,negative
1830,52:02:00,"They are wonderful, but very dangerous when it comes to emitting heat.",LAPTOP#GENERAL,positive
1831,52:02:00,"They are wonderful, but very dangerous when it comes to emitting heat.",LAPTOP#QUALITY,negative
1832,52:03:00,"I burned my leg, after lifting it from my desk, and for less than 5 second putting it on my lap to clean my coffee table, so I can place it there.",LAPTOP#QUALITY,negative
1833,52:04:00,"I had to call Apple 19 times (each time 40 to 75 minutes on the phone), and take it to their store for evaluations, and diagnostics, 5 times.",SUPPORT#QUALITY,negative
1838,52:09:00,"For my burn thigh which has put a permanent mark on my skin (it happened 7 months ago) they offered me an ITouch 8Gig (you know it is a bit insulating when a company this rich, offer a loyal customer like me, a bottom of their product line as a gift for events like this).",COMPANY#GENERAL,negative
1839,52:10:00,"Steve Jobs, probably needs help and donations, and cannot afford a reasonable offers for people that truly are trying to support his baby.",COMPANY#GENERAL,negative
1840,52:11:00,"The lesson learned here is: It does not pay to by this loyal to any brand, since all of them are there to simply  to make as much money as possible, as fast as they can, and in this day and age, the customer no longer is right all the times.",COMPANY#GENERAL,negative
1844,235:02:00,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,HARD_DISC#QUALITY,negative
1845,235:03:00,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",SUPPORT#QUALITY,positive
1848,235:06:00,Would HIGHLY recommend this netbook though.,LAPTOP#GENERAL,positive
1850,49:01:00,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,SUPPORT#QUALITY,negative
1853,49:04:00,The computer was two weeks late in delivery because HP forgot to complete the required import paperwork.,SHIPPING#QUALITY,negative
1854,49:05:00,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",LAPTOP#QUALITY,negative
1855,49:05:00,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",LAPTOP#PRICE,negative
1856,49:06:00,"Although my model was listed as recalled, HP denied my claim.",SUPPORT#QUALITY,negative
1861,53:00:00,"This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...",LAPTOP#GENERAL,negative
1862,53:00:00,"This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...",LAPTOP#QUALITY,negative
1863,53:01:00,"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....",SOFTWARE#GENERAL,negative
1865,53:01:00,"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....",LAPTOP#OPERATION_PERFORMANCE,negative
1866,53:02:00,If you shop around in the current market you can find a much better deal.,LAPTOP#GENERAL,negative
1867,53:03:00,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",SUPPORT#QUALITY,positive
1868,53:03:00,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",SHIPPING#QUALITY,negative
1869,60:00:00,Unable to boot up this brand new laptop.,LAPTOP#QUALITY,negative
1870,60:00:00,Unable to boot up this brand new laptop.,LAPTOP#OPERATION_PERFORMANCE,negative
1871,60:01:00,Spent 2 hours on phone with HP Technical Support.,SUPPORT#QUALITY,negative
1872,60:02:00,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",SUPPORT#QUALITY,negative
1874,60:04:00,I am going to go back and return at Store I bought from!,LAPTOP#GENERAL,negative
1875,89:00:00,This computer had exactly the specifications I needed.,LAPTOP#DESIGN_FEATURES,positive
1876,89:01:00,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",LAPTOP#DESIGN_FEATURES,positive
1877,89:01:00,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",LAPTOP#PORTABILITY,positive
1878,89:01:00,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",LAPTOP#OPERATION_PERFORMANCE,positive
1879,89:02:00,The perfect notebook...,LAPTOP#GENERAL,positive
1880,89:03:00,When I finally had everything running with all my software installed I plugged in my droid to recharge and the system crashed.,LAPTOP#OPERATION_PERFORMANCE,negative
1881,89:04:00,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,LAPTOP#CONNECTIVITY,negative
1882,89:05:00,"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.",SUPPORT#QUALITY,negative
1883,89:06:00,"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!",SUPPORT#QUALITY,negative
1884,89:07:00,Needless to say a PC that can't support a cell phone is less than useless!,LAPTOP#CONNECTIVITY,negative
1885,92:00:00,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",SUPPORT#QUALITY,negative
1886,92:00:00,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",COMPANY#GENERAL,negative
1887,92:01:00,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,SUPPORT#QUALITY,negative
1888,92:02:00,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",POWER_SUPPLY#QUALITY,negative
1889,92:02:00,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",POWER_SUPPLY#OPERATION_PERFORMANCE,negative
1892,92:05:00,But no one could tell me when my part would be shipped nor could they tell me where to buy it ON THEIR WEBSITE!!!,SUPPORT#QUALITY,negative
1893,92:06:00,Frustrated I hung up and tried to call back 3 days later to be told that it takes 2-3 days for turnaround time.,SUPPORT#QUALITY,negative
1894,92:07:00,This was the 3rd day and part still had not been shipped.,SUPPORT#QUALITY,negative
1897,92:10:00,"The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.",SUPPORT#QUALITY,negative
1899,92:12:00,I'm tired of the inept service.,SUPPORT#QUALITY,negative
1900,92:13:00,If you are looking for a netbook pc DO NOT BUY FROM ASUS!!!,COMPANY#GENERAL,negative
1901,92:14:00,Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
