,sentence_id,sentence,category,sentiment
1863,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",food#quality,positive
1864,BFC#4:0,Overpriced and not tasty ,food#prices,negative
1865,BFC#4:0,Overpriced and not tasty ,food#quality,negative
1866,BFC#4:1,The food here was mediocre at best. ,food#quality,negative
1867,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,food#prices,negative
1868,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,food#prices,negative
1870,BHD#9:0,Tasty Dog!,food#quality,positive
1871,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.",food#quality,positive
1872,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.",restaurant#miscellaneous,positive
1873,BHD#9:2,One of the best hot dogs I have ever eaten.,food#quality,positive
1874,BHD#9:3,Can't wait to go back.,restaurant#general,positive
1875,BzG#1:0,The Cypriot restaurant has a lot going for it.,restaurant#general,positive
1876,BzG#1:1,But the best pork souvlaki I ever had is the main thing.,food#quality,positive
1878,BzG#1:3,Run don't walk.,restaurant#general,positive
1879,EVPK#10:0,Super YUMMY Pizza!,food#quality,positive
1880,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,ambience#general,positive
1881,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!",food#quality,positive
1882,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!",food#quality,positive
1883,EVPK#10:3,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",food#style_options,positive
1884,EVPK#10:4,"We had fun eating in there, we were there like around 3 a.m. in the morning!",restaurant#general,positive
1885,EVPK#10:5,"Will comeback for sure, wish they have it here in LA..",restaurant#general,positive
1886,Z#3:0,"Excellent food, although the interior could use some help.",food#quality,positive
1887,Z#3:0,"Excellent food, although the interior could use some help.",ambience#general,negative
1888,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",ambience#general,negative
1889,Z#3:2,"I paid just about $60 for a good meal, though :)",food#quality,positive
1890,Z#3:2,"I paid just about $60 for a good meal, though :)",food#prices,positive
1891,Z#3:3,Great sake!,drinks#quality,positive
1892,Y#7:0,"Reliable, Fresh Sushi",food#quality,positive
1894,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,food#quality,positive
1895,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,food#style_options,positive
1896,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,food#quality,positive
1897,Y#7:3,Have never had a problem with service save a missing rice once.,service#general,positive
1898,Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week.,service#general,negative
1899,Y#7:5,Delivery guy sometimes get upset if you don't tip more than 10%.,service#general,negative
1901,Y#3:0,Best. Sushi. Ever.,food#quality,positive
1902,Y#3:1,This place has ruined me for neighborhood sushi.,food#quality,positive
1903,Y#3:2,"Creative, consistent, fresh.",food#quality,positive
1904,Y#3:2,"Creative, consistent, fresh.",food#style_options,positive
1905,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.",food#quality,positive
1906,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.",food#quality,positive
1907,Y#3:4,Not cheap but very yummy.,food#prices,negative
1908,Y#3:4,Not cheap but very yummy.,food#quality,positive
1909,Y#3:5,Love it.,restaurant#general,positive
1910,Y#2:0,"Very, very nice",restaurant#general,positive
1912,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.",restaurant#general,positive
1913,Y#2:2,not only is the food,food#quality,positive
1914,Y#2:2,not only is the food,restaurant#general,positive
1915,WE#9:0,Loved It,restaurant#general,positive
1917,WE#9:2,We had a very nice time.,restaurant#general,positive
1918,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.",service#general,positive
1919,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.",food#quality,positive
1920,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.",location#general,positive
1921,WE#9:4,I'd definitely go back again.,restaurant#general,positive
1922,TR#3:0,Great place to relax and enjoy your dinner,ambience#general,positive
1923,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,ambience#general,positive
1924,TR#3:2,"Place is open till late, no dress code.",restaurant#miscellaneous,positive
1925,TR#3:3,Good food: my favorite is the seafood spaghetti.,food#quality,positive
1926,TR#3:3,Good food: my favorite is the seafood spaghetti.,food#quality,positive
1927,TR#3:4,Highly recommended!,restaurant#general,positive
1928,TM#7:0,Excellent food for great prices,food#quality,positive
1929,TM#7:0,Excellent food for great prices,food#prices,positive
1930,TM#7:1,My husband and I have been sold on this from the first visit.,restaurant#general,positive
1931,TM#7:2,The wait staff is very courteous and accomodating.,service#general,positive
1932,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",restaurant#miscellaneous,negative
1933,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",food#quality,positive
1934,TM#7:4,There are no negatives to speak of.,restaurant#general,positive
1935,RL#7:0,the bestt!,restaurant#general,positive
1936,RL#7:1,my favorite place lol,restaurant#general,positive
1937,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,food#quality,positive
1939,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",restaurant#general,positive
1940,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",restaurant#prices,positive
1943,PP#9:0,Way below average,restaurant#general,negative
1944,PP#9:1,I think the pizza is so overrated and was under cooked.,food#quality,negative
1945,PP#9:2,Had no flavor and the staff is rude and not attentive.,service#general,negative
1946,PP#9:2,Had no flavor and the staff is rude and not attentive.,food#quality,negative
1947,PP#9:3,Would NEVER go back,restaurant#general,negative
1948,PP#4:0,I love this place,restaurant#general,positive
1949,PP#4:1,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,food#quality,positive
1950,PP#4:2,The service was quick and friendly.,service#general,positive
1951,PP#4:3,Everyone was smiling so that made me feel welcome.,service#general,positive
1952,PP#4:4,I thought the restaurant was nice and clean.,restaurant#general,positive
1953,PP#4:4,I thought the restaurant was nice and clean.,ambience#general,positive
1954,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.,food#quality,positive
1955,PP#4:6,The veal and the mushrooms were cooked perfectly.,food#quality,positive
1956,PP#4:6,The veal and the mushrooms were cooked perfectly.,food#quality,positive
1957,PP#4:7,The potato balls were not dry at all... in fact it was buttery.,food#quality,positive
1958,PP#4:8,The only downside... they only take cash which is OK if you know about it ahead of time.,restaurant#miscellaneous,negative
1959,PP#4:9,I'll be back for sure.,restaurant#general,positive
1960,P#1:0,WORST PLACE ON SMITH STREET IN BROOKLYN,restaurant#general,negative
